entry	product	length	accession	identity	coverage	ortholog_source	tier	uniprot_name	uniprot_gene	uniprot_reviewed	annotation_class
A1S_2923	hypothetical protein	623	A3M8T4	100.0	100.0	02_blast_hits	strong_ortholog	tRNA 5-methylaminomethyl-2-thiouridine biosynthesis bifunctional protein MnmC (tRNA mnm(5)s(2)U biosynthesis bifunctional protein) [Includes: tRNA (mnm(5)s(2)U34)-methyltransferase (EC 2.1.1.61); FAD-dependent cmnm(5)s(2)U34 oxidoreductase (EC 1.5.-.-)]	mnmC A1S_2923	reviewed	CHARACTERIZED_reviewed
A1S_2925	hypothetical protein	109	V5V9C0	99.1	99.1	02_blast_hits	strong_ortholog	Nucleotide-binding protein ABUW_0520	ABUW_0520	unreviewed	NAMED_function_unreviewed
A1S_2926	hypothetical protein	62	V5V9C0	98.2	91.9	02_blast_hits	strong_ortholog	Nucleotide-binding protein ABUW_0520	ABUW_0520	unreviewed	NAMED_function_unreviewed
A1S_2928	hypothetical protein	895					no_ortholog				NO_ORTHOLOG
A1S_3849	hypothetical protein	41	F1JTS4	76.3	92.7	02_blast_hits	weak_ortholog	FAD-dependent pyridine nucleotide-disulphide oxidoreductase	trkA	unreviewed	NAMED_function_unreviewed
A1S_3850	hypothetical protein	86	A0ABX6CB31	54.4	66.3	02_blast_hits	weak_ortholog	Ferrous iron transporter FeoA-like domain-containing protein	FQU82_00314	unreviewed	NAMED_function_unreviewed
A1S_2931	hypothetical protein	120					no_ortholog				NO_ORTHOLOG
A1S_2942	hypothetical protein	349	A0A7U3Y4M4	92.5	99.7	02_blast_hits	strong_ortholog	DUF932 domain-containing protein	AB57_0656	unreviewed	NAMED_function_unreviewed
A1S_3851	hypothetical protein	98	A0A7U5LZU3	80.6	100.0	02_blast_hits	weak_ortholog	Uncharacterized protein	AB57_05175	unreviewed	TRULY_UNCHARACTERIZED
A1S_3852	hypothetical protein	109					no_ortholog				NO_ORTHOLOG
A1S_3853	hypothetical protein	208					no_ortholog				NO_ORTHOLOG
A1S_3854	hypothetical protein	357	A0A0D5YM88	63.9	100.0	02_blast_hits	weak_ortholog	Molecular chaperone DnaJ	ABUW_3333	unreviewed	NAMED_function_unreviewed
A1S_3855	hypothetical protein	48	A0A0D5YL34	71.4	102.1	02_blast_hits	weak_ortholog	Uncharacterized protein	ABUW_3334	unreviewed	TRULY_UNCHARACTERIZED
A1S_3856	hypothetical protein	72	A0A7U3Y4U4	92.9	97.2	02_blast_hits	strong_ortholog	Uncharacterized protein	AB57_0648	unreviewed	TRULY_UNCHARACTERIZED
A1S_3857	hypothetical protein	67					no_ortholog				NO_ORTHOLOG
A1S_2943	hypothetical protein	401	A0A7U3Y4N7	45.3	98.0	02_blast_hits	weak_ortholog	Inovirus Gp2 family protein	AB57_0646	unreviewed	NAMED_function_unreviewed
A1S_2944	hypothetical protein	365					no_ortholog				NO_ORTHOLOG
A1S_3858	hypothetical protein	163					no_ortholog				NO_ORTHOLOG
A1S_3859	hypothetical protein	239					no_ortholog				NO_ORTHOLOG
A1S_3860	hypothetical protein	351					no_ortholog				NO_ORTHOLOG
A1S_2945	hypothetical protein	379					no_ortholog				NO_ORTHOLOG
A1S_3861	hypothetical protein	328					no_ortholog				NO_ORTHOLOG
A1S_2946	hypothetical protein	164	A0ABX6CJ93	99.4	100.0	02_blast_hits	strong_ortholog	DUF4442 domain-containing protein	FQU82_03289	unreviewed	NAMED_function_unreviewed
A1S_2947	hypothetical protein	140	A0A7U3Y7U5	100.0	100.0	02_blast_hits	strong_ortholog	Acyl-CoA thioesterase	AB57_3431	unreviewed	NAMED_function_unreviewed
A1S_2949	hypothetical protein	98	A0A7U3Y817	92.6	96.9	02_blast_hits	strong_ortholog	Thioredoxin	AB57_3432	unreviewed	NAMED_function_unreviewed
A1S_2950	hypothetical protein	298	V5V9X0	99.7	100.0	02_blast_hits	strong_ortholog	Alpha/beta fold family hydrolase	ABUW_0516	unreviewed	NAMED_function_unreviewed
A1S_3863	hypothetical protein	397	A0ABX6CMF8	99.0	100.0	02_blast_hits	strong_ortholog	Lipoprotein	FQU82_03294	unreviewed	NAMED_function_unreviewed
A1S_3862	hypothetical protein	34					no_ortholog				NO_ORTHOLOG
A1S_3864	hypothetical protein	108	A0A7U3Y3Q8	99.1	100.0	02_blast_hits	strong_ortholog	Lipoprotein	AB57_0053	unreviewed	NAMED_function_unreviewed
A1S_3865	hypothetical protein	76	V5VJH1	100.0	100.0	02_blast_hits	strong_ortholog	Lipoprotein, putative	ABUW_3875	unreviewed	NAMED_function_unreviewed
A1S_3866	hypothetical protein	305	A0A7U4DF43	98.7	100.0	02_blast_hits	strong_ortholog	Peptidase	AB57_0047	unreviewed	NAMED_function_unreviewed
A1S_3867	hypothetical protein	123	A0A7U3Y3T6	99.2	99.2	02_blast_hits	strong_ortholog	Dual-action HEIGH metallo-peptidase	AB57_0046	unreviewed	NAMED_function_unreviewed
A1S_3868	hypothetical protein	62	A0A7U3Y3T6	100.0	100.0	02_blast_hits	strong_ortholog	Dual-action HEIGH metallo-peptidase	AB57_0046	unreviewed	NAMED_function_unreviewed
A1S_2961	hypothetical protein	124	V5VHW4	100.0	100.0	02_blast_hits	strong_ortholog	Uncharacterized protein	ABUW_3882	unreviewed	TRULY_UNCHARACTERIZED
A1S_3869	hypothetical protein	65	A0A7U5LZQ2	96.9	100.0	02_blast_hits	strong_ortholog	Uncharacterized protein	AB57_04895	unreviewed	TRULY_UNCHARACTERIZED
A1S_3870	hypothetical protein	107	A0ABX6CA46	100.0	99.1	02_blast_hits	strong_ortholog	Low temperature requirement protein A	FQU82_00032	unreviewed	NAMED_function_unreviewed
A1S_2967	hypothetical protein	207	A0A7U4DF36	99.0	95.2	02_blast_hits	strong_ortholog	Low temperature requirement protein A	AB57_0039	unreviewed	NAMED_function_unreviewed
A1S_3871	hypothetical protein	121	A0A7U3Y3S3	97.5	100.0	02_blast_hits	strong_ortholog	Uncharacterized protein	AB57_0036	unreviewed	TRULY_UNCHARACTERIZED
A1S_2970	hypothetical protein	386	A0A7U4DF40	98.7	100.0	02_blast_hits	strong_ortholog	Carboxylate--amine ligase	AB57_0035	unreviewed	NAMED_function_unreviewed
A1S_3872	hypothetical protein	30	A0ABX6CA19	96.7	100.0	02_blast_hits	strong_ortholog	Uncharacterized protein	FQU82_00025	unreviewed	TRULY_UNCHARACTERIZED
A1S_3873	hypothetical protein	76					no_ortholog				NO_ORTHOLOG
A1S_2978	hypothetical protein	87	V5VJI9	100.0	100.0	02_blast_hits	strong_ortholog	Uncharacterized protein	ABUW_3901	unreviewed	TRULY_UNCHARACTERIZED
A1S_2980	hypothetical protein	164	A0ABX6CBN7	100.0	100.0	02_blast_hits	strong_ortholog	Membrane protein insertase YidC (Foldase YidC) (Membrane integrase YidC) (Membrane protein YidC)	yidC FQU82_00018	unreviewed	NAMED_function_unreviewed
A1S_2982	hypothetical protein	106	V5VI82	100.0	100.0	02_blast_hits	strong_ortholog	Putative membrane protein insertion efficiency factor	ABUW_3904	unreviewed	NAMED_function_unreviewed
A1S_2985	hypothetical protein	153	A0ABX6CJM3	99.3	100.0	02_blast_hits	strong_ortholog	YfiR family protein	FQU82_03301	unreviewed	NAMED_function_unreviewed
A1S_3874	hypothetical protein	77	A0ABX6CJB2	100.0	93.5	02_blast_hits	strong_ortholog	Cardiolipin synthase C (EC 2.7.8.-)	clsC_2 FQU82_03305	unreviewed	NAMED_function_unreviewed
A1S_2994	hypothetical protein	123	V5V9A7	100.0	100.0	02_blast_hits	strong_ortholog	LrgA family protein	ABUW_0500	unreviewed	NAMED_function_unreviewed
A1S_2996	hypothetical signal peptide protein	147	V5VBB1	100.0	100.0	02_blast_hits	strong_ortholog	DUF2147 domain-containing protein	ABUW_0498	unreviewed	NAMED_function_unreviewed
A1S_3004	hypothetical protein	218	A0ABX6CJC3	100.0	100.0	02_blast_hits	strong_ortholog	Uncharacterized protein	FQU82_03318	unreviewed	TRULY_UNCHARACTERIZED
A1S_3010	hypothetical protein	601	A0A7U3Y828	99.0	100.0	02_blast_hits	strong_ortholog	Terpene utilization protein AtuA	AB57_3461	unreviewed	NAMED_function_unreviewed
A1S_3013	hypothetical protein	187	A0ABX6CJH5	99.5	100.0	02_blast_hits	strong_ortholog	DUF4256 domain-containing protein	FQU82_03327	unreviewed	NAMED_function_unreviewed
A1S_3014	hypothetical protein	116	A0ABX6CL51	100.0	100.0	02_blast_hits	strong_ortholog	CENP-V/GFA domain-containing protein	FQU82_03328	unreviewed	NAMED_function_unreviewed
A1S_3016	hypothetical protein	355	A0ABX6CMK1	99.4	100.0	02_blast_hits	strong_ortholog	Uncharacterized protein	FQU82_03334	unreviewed	TRULY_UNCHARACTERIZED
A1S_3021	hypothetical protein	285	V5V9T8	100.0	100.0	02_blast_hits	strong_ortholog	Ribosomal RNA large subunit methyltransferase J (EC 2.1.1.266) (23S rRNA (adenine(2030)-N6)-methyltransferase) (23S rRNA m6A2030 methyltransferase)	rlmJ ABUW_0471	unreviewed	NAMED_function_unreviewed
A1S_3022	hypothetical protein	201	A0A7U3Y832	98.5	100.0	02_blast_hits	strong_ortholog	Oxidoreductase	AB57_3471	unreviewed	NAMED_function_unreviewed
A1S_3024	hypothetical protein	81	A0A7U3Y848	100.0	100.0	02_blast_hits	strong_ortholog	DUF2789 domain-containing protein	AB57_3473	unreviewed	NAMED_function_unreviewed
A1S_3026	hypothetical protein	220	V5V9T3	100.0	100.0	02_blast_hits	strong_ortholog	Uncharacterized protein	ABUW_0466	unreviewed	TRULY_UNCHARACTERIZED
A1S_3031	hypothetical protein	158	B2HZ57	100.0	100.0	02_blast_hits	strong_ortholog	Endoribonuclease YbeY (EC 3.1.-.-)	ybeY ACICU_03227	reviewed	CHARACTERIZED_reviewed
A1S_3033	hypothetical protein	223	A0ABX6CJJ6	99.1	100.0	02_blast_hits	strong_ortholog	Uncharacterized protein	FQU82_03347	unreviewed	TRULY_UNCHARACTERIZED
A1S_3034	hypothetical protein	237	A0ABX6CL71	99.6	100.0	02_blast_hits	strong_ortholog	DUF3108 domain-containing protein	FQU82_03348	unreviewed	NAMED_function_unreviewed
A1S_3875	hypothetical protein	32					no_ortholog				NO_ORTHOLOG
A1S_3043	hypothetical protein	788	A0A7U4DHZ3	97.2	102.4	02_blast_hits	strong_ortholog	Outer membrane protein A (190 kDa antigen)	AB57_3491	unreviewed	NAMED_function_unreviewed
A1S_3044	hypothetical protein	197	A0A7U3Y9I1	97.5	100.0	02_blast_hits	strong_ortholog	Hydrolase	AB57_3492	unreviewed	NAMED_function_unreviewed
A1S_3048	hypothetical protein	69	A0ABX6CJN8	100.0	100.0	02_blast_hits	strong_ortholog	YheV family metal-binding protein	FQU82_03365	unreviewed	NAMED_function_unreviewed
A1S_3876	hypothetical protein	143	A0A7U3Y9B3	98.6	100.0	02_blast_hits	strong_ortholog	Uncharacterized protein	AB57_3496	unreviewed	TRULY_UNCHARACTERIZED
A1S_3051	hypothetical protein	361	V5VB63	100.0	100.0	02_blast_hits	strong_ortholog	Lipoprotein	ABUW_0438	unreviewed	NAMED_function_unreviewed
A1S_3877	hypothetical protein	33	A0ABX6CJT7	100.0	100.0	02_blast_hits	strong_ortholog	Uncharacterized protein	FQU82_03370	unreviewed	TRULY_UNCHARACTERIZED
A1S_3878	hypothetical protein	129	A0A7U3Y9A7	95.3	100.0	02_blast_hits	strong_ortholog	Uncharacterized protein	AB57_3500	unreviewed	TRULY_UNCHARACTERIZED
A1S_3052	hypothetical protein	85	V5V966	100.0	100.0	02_blast_hits	strong_ortholog	FAD assembly factor SdhE	ABUW_0435	unreviewed	NAMED_function_unreviewed
A1S_3084	hypothetical protein	515	A0ABX6CJJ7	100.0	100.0	02_blast_hits	strong_ortholog	Helicase HerA-like C-terminal domain-containing protein	FQU82_03405	unreviewed	NAMED_function_unreviewed
A1S_3086	hypothetical protein	158	A0A7U4DI01	97.9	89.9	02_blast_hits	strong_ortholog	Transcriptional regulator	AB57_3536	unreviewed	NAMED_function_unreviewed
A1S_3088	hypothetical protein	315	A0ABX6CLE1	99.4	100.0	02_blast_hits	strong_ortholog	Metal-dependent hydrolase	FQU82_03409	unreviewed	NAMED_function_unreviewed
A1S_3879	hypothetical protein	39	V5VB12	100.0	100.0	02_blast_hits	strong_ortholog	Magnesium and cobalt transport protein	corA ABUW_0388	unreviewed	NAMED_function_unreviewed
A1S_3110	hypothetical protein	767	A0ABX6CJU1	97.9	100.0	02_blast_hits	strong_ortholog	Uncharacterized protein	FQU82_03431	unreviewed	TRULY_UNCHARACTERIZED
A1S_3112	hypothetical protein	215	A0ABX6CK97	100.0	100.0	02_blast_hits	strong_ortholog	Uncharacterized protein	FQU82_03433	unreviewed	TRULY_UNCHARACTERIZED
A1S_3113	hypothetical protein	84	A0ABX6CJP1	100.0	100.0	02_blast_hits	strong_ortholog	Phage shock protein PspC N-terminal domain-containing protein	FQU82_03434	unreviewed	NAMED_function_unreviewed
A1S_3115	hypothetical protein	265	A0ABX6CKT9	98.9	100.0	02_blast_hits	strong_ortholog	DUF4130 domain-containing protein	FQU82_03436	unreviewed	NAMED_function_unreviewed
A1S_3116	hypothetical protein	420	A0A7U5LZZ2	99.3	100.0	02_blast_hits	strong_ortholog	DNA modification/repair radical SAM protein	AB57_3569	unreviewed	NAMED_function_unreviewed
A1S_3880	hypothetical protein	276					no_ortholog				NO_ORTHOLOG
A1S_3120	hypothetical protein	59	A0A7U3Y9G0	93.2	100.0	02_blast_hits	strong_ortholog	GTP cyclohydrolase	AB57_3575	unreviewed	NAMED_function_unreviewed
A1S_3121	hypothetical protein	371					no_ortholog				NO_ORTHOLOG
A1S_3136	hypothetical protein	425	A0A7U3Y9H1	98.4	100.0	02_blast_hits	strong_ortholog	Alpha/beta hydrolase	AB57_3591	unreviewed	NAMED_function_unreviewed
A1S_3140	hypothetical protein	155	A0ABX6CK22	100.0	100.0	02_blast_hits	strong_ortholog	Holliday junction resolvase-related domain-containing protein	FQU82_03460	unreviewed	NAMED_function_unreviewed
A1S_3149	hypothetical protein	104	V5V8X8	100.0	100.0	02_blast_hits	strong_ortholog	ABM domain-containing protein	ABUW_0334	unreviewed	NAMED_function_unreviewed
A1S_3155	hypothetical protein	147	V5V9B8	100.0	100.0	02_blast_hits	strong_ortholog	Hemerythrin	ABUW_0328	unreviewed	NAMED_function_unreviewed
A1S_3881	hypothetical protein	272	A0A7U3Y9I6	99.6	100.0	02_blast_hits	strong_ortholog	Pilus assembly protein	AB57_3622	unreviewed	NAMED_function_unreviewed
A1S_3882	hypothetical protein	184	V5V8W2	100.0	100.0	02_blast_hits	strong_ortholog	Type IV pilus modification protein PilV	pilV ABUW_0314	unreviewed	NAMED_function_unreviewed
A1S_3883	hypothetical protein	157	A0ABX6CJQ7	99.4	100.0	02_blast_hits	strong_ortholog	Type II secretion system protein H (General secretion pathway protein H)	FQU82_03489	unreviewed	NAMED_function_unreviewed
A1S_3172	hypothetical protein (SpoT)	701	A0A0D5YCY1	100.0	100.0	02_blast_hits	strong_ortholog	guanosine-3',5'-bis(diphosphate) 3'-diphosphatase (EC 3.1.7.2)	ABUW_0309	unreviewed	NAMED_function_unreviewed
A1S_3173	hypothetical protein	127	V5V988	100.0	100.0	02_blast_hits	strong_ortholog	Uncharacterized protein	ABUW_0308	unreviewed	TRULY_UNCHARACTERIZED
A1S_3178	hypothetical protein	186	A0A7U4DI44	98.4	100.0	02_blast_hits	strong_ortholog	TPM domain-containing protein	AB57_3635	unreviewed	NAMED_function_unreviewed
A1S_3181	hypothetical protein	295	A0A7U3Y9R0	99.3	100.0	02_blast_hits	strong_ortholog	Metal-dependent hydrolase	AB57_3638	unreviewed	NAMED_function_unreviewed
A1S_3199	hypothetical protein	110	A0ABX6CM94	100.0	100.0	02_blast_hits	strong_ortholog	DUF7709 domain-containing protein	FQU82_03517	unreviewed	NAMED_function_unreviewed
A1S_3212	hypothetical protein	286	A0ABX6CJT1	99.7	100.0	02_blast_hits	strong_ortholog	PGAP1-like family protein	FQU82_03530	unreviewed	NAMED_function_unreviewed
A1S_3884	hypothetical protein	315	A0A7U3Y9S8	99.7	100.0	02_blast_hits	strong_ortholog	Uncharacterized protein	AB57_3663	unreviewed	TRULY_UNCHARACTERIZED
A1S_3885	hypothetical protein	35					no_ortholog				NO_ORTHOLOG
A1S_3886	hypothetical protein	230	A0A7U3Y9K3	99.1	100.0	02_blast_hits	strong_ortholog	YidX conserved domain-containing protein	AB57_3670	unreviewed	NAMED_function_unreviewed
A1S_3887	hypothetical protein	126	A0ABX6CJZ9	96.8	100.0	02_blast_hits	strong_ortholog	Sel1 repeat family protein	FQU82_03541	unreviewed	NAMED_function_unreviewed
A1S_3888	hypothetical protein	141					no_ortholog				NO_ORTHOLOG
A1S_3233	hypothetical protein	127	A0ABX6CME1	99.2	100.0	02_blast_hits	strong_ortholog	PanD maturation factor	panM FQU82_03553	unreviewed	NAMED_function_unreviewed
A1S_3234	hypothetical protein	197	B0V8S1	100.0	100.0	02_blast_hits	strong_ortholog	Imidazoleglycerol-phosphate dehydratase (IGPD) (EC 4.2.1.19)	hisB ABAYE0254	reviewed	CHARACTERIZED_reviewed
A1S_3239	hypothetical protein	183	A0A7U3Y9K8	98.9	100.0	02_blast_hits	strong_ortholog	Cro/Cl family transcriptional regulator	AB57_3688	unreviewed	NAMED_function_unreviewed
A1S_3889	hypothetical protein	31					no_ortholog				NO_ORTHOLOG
A1S_3240	hypothetical protein	300	A0ABX6CK07	99.0	100.0	02_blast_hits	strong_ortholog	EamA domain-containing protein	FQU82_03560	unreviewed	NAMED_function_unreviewed
A1S_3246	hypothetical protein	212	A0ABX6CMA2	99.5	100.0	02_blast_hits	strong_ortholog	Fatty acid hydroxylase domain-containing protein	FQU82_03565	unreviewed	NAMED_function_unreviewed
A1S_3250	hypothetical protein	80	A0ABX6CMG0	97.5	100.0	02_blast_hits	strong_ortholog	Uncharacterized protein	FQU82_03568	unreviewed	TRULY_UNCHARACTERIZED
A1S_3890	hypothetical protein	33					no_ortholog				NO_ORTHOLOG
A1S_3257	hypothetical protein Patl_1499	318	A0ABX6CK23	98.7	100.0	02_blast_hits	strong_ortholog	Restriction endonuclease	FQU82_03576	unreviewed	NAMED_function_unreviewed
A1S_3260	hypothetical protein	68	A0A7U3Y9Q7	94.1	100.0	02_blast_hits	strong_ortholog	Msl2237 protein	AB57_3708	unreviewed	NAMED_function_unreviewed
A1S_3891	hypothetical protein	158	A0ABX6CBH8	45.9	100.6	02_blast_hits	weak_ortholog	Lipoprotein	FQU82_00174	unreviewed	NAMED_function_unreviewed
A1S_3261	hypothetical protein	383					no_ortholog				NO_ORTHOLOG
A1S_3892	hypothetical protein	207	A0ABX6CCC0	37.8	97.1	02_blast_hits	weak_ortholog	Uncharacterized protein	FQU82_00744	unreviewed	TRULY_UNCHARACTERIZED
A1S_3893	hypothetical protein	266					no_ortholog				NO_ORTHOLOG
A1S_3265	hypothetical protein	300	A0A7U4DI45	100.0	100.0	02_blast_hits	strong_ortholog	AraC family transcriptional regulator	AB57_3713	unreviewed	NAMED_function_unreviewed
A1S_3267	hypothetical exported protein	189	A0A7U3Y9V3	99.5	100.0	02_blast_hits	strong_ortholog	Aldo/keto reductase	AB57_3714	unreviewed	NAMED_function_unreviewed
A1S_3268	hypothetical protein	130	A0ABX6CNQ1	99.2	100.0	02_blast_hits	strong_ortholog	Signal peptide-containing protein	FQU82_03585	unreviewed	NAMED_function_unreviewed
A1S_3894	hypothetical protein	54	A0ABX6CJY8	86.8	70.4	02_blast_hits	weak_ortholog	Signal peptide-containing protein	FQU82_03586	unreviewed	NAMED_function_unreviewed
A1S_3276	hypothetical protein	445	A0ABX6CLE3	100.0	100.0	02_blast_hits	strong_ortholog	Amine oxidase domain-containing protein	FQU82_03594	unreviewed	NAMED_function_unreviewed
A1S_3895	hypothetical protein	32					no_ortholog				NO_ORTHOLOG
A1S_3896	hypothetical protein	31					no_ortholog				NO_ORTHOLOG
A1S_3303	hypothetical protein	255	V5V8F1	100.0	100.0	02_blast_hits	strong_ortholog	Uncharacterized protein	ABUW_0181	unreviewed	TRULY_UNCHARACTERIZED
A1S_3312	hypothetical protein	235	A0ABX6CLK3	98.3	100.0	02_blast_hits	strong_ortholog	Ribosomal RNA small subunit methyltransferase E (EC 2.1.1.193)	rsmE_2 FQU82_03639	unreviewed	NAMED_function_unreviewed
A1S_3897	hypothetical protein	90	A0A7U3Y9S0	100.0	100.0	02_blast_hits	strong_ortholog	Uncharacterized protein	AB57_3775	unreviewed	TRULY_UNCHARACTERIZED
A1S_3338	hypothetical protein	70	V5VAD4	100.0	100.0	02_blast_hits	strong_ortholog	DUF1737 domain-containing protein	ABUW_0144	unreviewed	NAMED_function_unreviewed
A1S_3343	hypothetical protein	161	A0ABX6CK72	90.1	87.6	02_blast_hits	strong_ortholog	DUF2147 domain-containing protein	FQU82_03671	unreviewed	NAMED_function_unreviewed
A1S_3349	hypothetical protein	181	A0A0D5YD81	100.0	100.0	02_blast_hits	strong_ortholog	Uncharacterized protein	ABUW_0134	unreviewed	TRULY_UNCHARACTERIZED
A1S_3350	hypothetical protein	116	V5V8V8	100.0	100.0	02_blast_hits	strong_ortholog	HPF/RaiA family ribosome-associated protein (Ribosomal subunit interface protein) (Sigma 54 modulation protein / S30EA ribosomal protein)	A7M90_07285 ABR2091_3551 APD06_07330 APD33_08725 AUO97_05805 B9X95_07670 CBE85_12805 IHV20_01740 IMO23_17385 J6E47_00720 LV35_02468 MKP18_002321 P9867_018215 P9867_02435 SAMEA104305318_00475	unreviewed	NAMED_function_unreviewed
A1S_3352	hypothetical protein	167	A0ABX6CKG7	100.0	100.0	02_blast_hits	strong_ortholog	2-oxo-4-hydroxy-4-carboxy-5-ureidoimidazoline decarboxylase (EC 4.1.1.97)	uao FQU82_03679	unreviewed	NAMED_function_unreviewed
A1S_3898	hypothetical protein	34					no_ortholog				NO_ORTHOLOG
A1S_3355	hypothetical protein	241	A0A7U3Y9X4	97.5	100.0	02_blast_hits	strong_ortholog	Ion channel protein Tsx	AB57_3805	unreviewed	NAMED_function_unreviewed
A1S_3361	hypothetical protein	447	A0ABX6CKF9	99.8	100.0	02_blast_hits	strong_ortholog	GPI inositol-deacylase PGAP1-like alpha/beta domain-containing protein	FQU82_03689	unreviewed	NAMED_function_unreviewed
A1S_3362	hypothetical protein	218					no_ortholog				NO_ORTHOLOG
A1S_3899	hypothetical protein	223					no_ortholog				NO_ORTHOLOG
A1S_3900	hypothetical protein	241	A0A7U3Y9Z6	82.6	100.0	02_blast_hits	weak_ortholog	SH3 domain-containing protein	AB57_3812	unreviewed	NAMED_function_unreviewed
A1S_3901	hypothetical protein	268					no_ortholog				NO_ORTHOLOG
A1S_3902	hypothetical protein	580					no_ortholog				NO_ORTHOLOG
A1S_3903	hypothetical protein	113					no_ortholog				NO_ORTHOLOG
A1S_3904	hypothetical protein	69	A0ABX6CKI3	98.6	100.0	02_blast_hits	strong_ortholog	Glutamate--cysteine ligase (EC 6.3.2.2) (Gamma-ECS) (GCS) (Gamma-glutamylcysteine synthetase)	gshA FQU82_03694	unreviewed	NAMED_function_unreviewed
A1S_3367	hypothetical protein	179	A0A7U3Y9T6	99.4	100.0	02_blast_hits	strong_ortholog	DUF924 domain-containing protein	AB57_3820	unreviewed	NAMED_function_unreviewed
A1S_3905	hypothetical protein	39					no_ortholog				NO_ORTHOLOG
A1S_3368	hypothetical protein	187	V5V8N4	100.0	100.0	02_blast_hits	strong_ortholog	Lipoprotein	ABUW_0112	unreviewed	NAMED_function_unreviewed
A1S_3377	hypothetical protein	398	A0A7U4DI93	97.0	100.0	02_blast_hits	strong_ortholog	Alpha/beta hydrolase	AB57_3829	unreviewed	NAMED_function_unreviewed
A1S_3906	hypothetical protein	37	A0ABX6CKJ7	100.0	100.0	02_blast_hits	strong_ortholog	Catalase (EC 1.11.1.6)	katB FQU82_03709	unreviewed	NAMED_function_unreviewed
A1S_3384	hypothetical protein	159	A0ABX6CL38	100.0	100.0	02_blast_hits	strong_ortholog	SCP-2 sterol transfer family protein	FQU82_03711	unreviewed	NAMED_function_unreviewed
A1S_3387	hypothetical protein	429	A0ABX6CM61	100.0	100.0	02_blast_hits	strong_ortholog	DUF4175 domain-containing protein	FQU82_03714	unreviewed	NAMED_function_unreviewed
A1S_3388	hypothetical protein	373	V5V8R9	100.0	100.0	02_blast_hits	strong_ortholog	3,4-dihydroxy-2-butanone 4-phosphate synthase (DHBP synthase) (EC 4.1.99.12)	ribB ribBA A7M90_07480 ABR2091_3594 APD06_16235 APD33_07250 AUO97_07790 C5U34_14015 CBE85_14000 CPI82_04655 CV954_000550 DOL94_13630 EA722_13980 F4T83_08645 FPK81_06270 G3N53_07915 GSE42_19585 IHV20_01930 J6E47_00455 LV35_02426 MKP18_002287 P9867_018475 P9867_14305 SAMEA104305318_00510	unreviewed	NAMED_function_unreviewed
A1S_3393	hypothetical protein	170	B0VPT6	99.4	98.8	02_blast_hits	strong_ortholog	Bifunctional protein GlmU [Includes: UDP-N-acetylglucosamine pyrophosphorylase (EC 2.7.7.23) (N-acetylglucosamine-1-phosphate uridyltransferase); Glucosamine-1-phosphate N-acetyltransferase (EC 2.3.1.157)]	glmU ABSDF3568	reviewed	CHARACTERIZED_reviewed
A1S_3394	hypothetical protein	120	B2I2B5	99.2	100.0	02_blast_hits	strong_ortholog	Bifunctional protein GlmU [Includes: UDP-N-acetylglucosamine pyrophosphorylase (EC 2.7.7.23) (N-acetylglucosamine-1-phosphate uridyltransferase); Glucosamine-1-phosphate N-acetyltransferase (EC 2.3.1.157)]	glmU ACICU_03593	reviewed	CHARACTERIZED_reviewed
A1S_3907	hypothetical protein	57	A0A7U3Y9W1	87.5	70.2	02_blast_hits	weak_ortholog	Uncharacterized protein	AB57_3852	unreviewed	TRULY_UNCHARACTERIZED
A1S_3908	hypothetical protein	404					no_ortholog				NO_ORTHOLOG
A1S_3397	hypothetical protein	207	A0A7U4DFF7	32.0	98.1	02_blast_hits	weak_ortholog	Lysine transporter LysE	AB57_0512	unreviewed	NAMED_function_unreviewed
A1S_3400	hypothetical protein	326	A0A7U3Y9T8	98.8	100.0	02_blast_hits	strong_ortholog	DUF885 domain-containing protein	AB57_3855	unreviewed	NAMED_function_unreviewed
A1S_3401	hypothetical protein	211	A0A7U3Y9T8	89.7	96.7	02_blast_hits	weak_ortholog	DUF885 domain-containing protein	AB57_3855	unreviewed	NAMED_function_unreviewed
A1S_3408	hypothetical protein	191	A0A7U3Y9W7	98.4	100.0	02_blast_hits	strong_ortholog	HutD family protein	AB57_3861	unreviewed	NAMED_function_unreviewed
A1S_3412	hypothetical protein	227	A0ABX6CKK4	100.0	100.0	02_blast_hits	strong_ortholog	Peptidase M15A C-terminal domain-containing protein	FQU82_03734	unreviewed	NAMED_function_unreviewed
A1S_3419	hypothetical protein	156	A0ABX6CL88	97.4	100.0	02_blast_hits	strong_ortholog	DUF523 domain-containing protein	FQU82_03741	unreviewed	NAMED_function_unreviewed
A1S_3422	hypothetical protein	212	A0A7U3Y9E3	100.0	100.0	02_blast_hits	strong_ortholog	Nicotinamidase (EC 3.5.1.19) (Nicotinamide deamidase)	AB57_3875	unreviewed	NAMED_function_unreviewed
A1S_3909	hypothetical protein	67	V5V8N5	100.0	100.0	02_blast_hits	strong_ortholog	Uncharacterized protein	ABUW_0058	unreviewed	TRULY_UNCHARACTERIZED
A1S_3429	hypothetical protein	119	A0ABX6CKY2	98.3	100.0	02_blast_hits	strong_ortholog	UPF0260 protein FQU82_03753	FQU82_03753	unreviewed	NAMED_function_unreviewed
